Company,Sector,PE,3Y High,3Y Low,% Assets
1. HDFC Small Cap Fund - Direct Plan
Infosys,Technology,17.88,4.70,3.94,3.94
Larsen & Toubro,Construction,21.90,3.89,2.59,3.89
Britannia Inds.,FMCG,68.60,3.92,2.50,3.83
Maruti Suzuki India,Automobile,32.03,3.78,3.22,3.40
Max Financial Services,Financial,78.05,3.14,2.76,3.14
L&T Infotech,Technology,19.23,3.54,2.95,3.12
Indusind Bank,Financial,22.11,3.48,3.00,3.09
HPCL,Energy,9.29,3.07,2.73,3.07
Syngene International,Healthcare,39.69,3.07,2.34,3.07
Torrent Pharmaceuticals,Healthcare,58.21,3.48,2.85,2.85
Gujarat State Petronet,Energy,13.64,2.84,2.05,2.74
Kansai Nerolac Paints,Chemicals,60.76,2.87,1.91,2.72
Eicher Motors,Automobile,26.93,2.89,2.14,2.57
Dabur India,FMCG,56.16,3.21,2.48,2.48
Voltas,Cons Durable,47.61,2.60,2.23,2.48
Cholamandalam Invest. & Fin.,Financial,18.51,2.38,1.79,2.32
Balkrishna Industries,Automobile,22.05,2.25,2.04,2.21
JK Cement,Construction,19.83,2.36,0.38,2.14
Dr. Lal Pathlabs,Healthcare,58.24,2.51,2.14,2.14
Page Industries,Textiles,65.74,2.77,1.92,2.13
Emami,FMCG,48.36,2.01,0.00,2.01
485. Mirae Asset Great Consumer Fund - Direct Plan
HDFC Bank,Financial,29.06,7.72,3.47,6.89
ITC,FMCG,24.04,6.55,2.43,6.55
Dabur India,FMCG,56.16,5.58,0.45,5.12
ICICI Bank,Financial,54.91,5.44,1.92,4.42
Tata Global Beverages,FMCG,42.67,4.33,0.00,3.95
Page Industries,Textiles,65.74,3.61,0.00,3.61
Maruti Suzuki India,Automobile,32.03,4.51,2.28,3.46
Voltas,Cons Durable,47.61,3.42,1.45,3.35
Hindustan Unilever,FMCG,69.38,3.28,0.02,3.18
Titan Company,Cons Durable,83.85,3.17,0.00,3.14
Whirlpool,Cons Durable,63.64,3.25,0.00,3.14
Axis Bank,Financial,45.64,2.98,0.00,2.98
Aditya Birla Fashion and Retail,Services,47.70,3.95,0.00,2.98
United Breweries,FMCG,69.79,3.42,0.00,2.93
Jyothy Labs,FMCG,31.39,3.72,0.00,2.90
Britannia Inds.,FMCG,68.60,2.87,0.00,2.87
Kajaria Ceramics,Construction,37.82,3.07,0.00,2.77
VIP Industries,Chemicals,57.80,2.75,0.00,2.75
TVS Motor Co.,Automobile,31.09,2.92,0.00,2.71
Bharti Airtel,Communication,0.00,2.65,0.00,2.65
Max Financial Services,Financial,78.05,2.63,0.00,2.54
Nestle India,FMCG,85.62,4.29,0.00,2.39
Dr. Lal Pathlabs,Healthcare,58.24,2.31,0.00,2.31
Emami,FMCG,48.36,2.48,0.00,2.30
Indusind Bank,Financial,22.11,4.34,0.00,2.22
486. Mirae Asset Great Consumer Fund - Regular Plan
HDFC Bank,Financial,29.06,7.72,3.47,6.89
ITC,FMCG,24.04,6.55,2.43,6.55
Dabur India,FMCG,56.16,5.58,0.45,5.12
ICICI Bank,Financial,54.91,5.44,1.92,4.42
Tata Global Beverages,FMCG,42.67,4.33,0.00,3.95
Page Industries,Textiles,65.74,3.61,0.00,3.61
Maruti Suzuki India,Automobile,32.03,4.51,2.28,3.46
Voltas,Cons Durable,47.61,3.42,1.45,3.35
Hindustan Unilever,FMCG,69.38,3.28,0.02,3.18
Titan Company,Cons Durable,83.85,3.17,0.00,3.14
Whirlpool,Cons Durable,63.64,3.25,0.00,3.14
Axis Bank,Financial,45.64,2.98,0.00,2.98
Aditya Birla Fashion and Retail,Services,47.70,3.95,0.00,2.98
United Breweries,FMCG,69.79,3.42,0.00,2.93
Jyothy Labs,FMCG,31.39,3.72,0.00,2.90
Britannia Inds.,FMCG,68.60,2.87,0.00,2.87
Kajaria Ceramics,Construction,37.82,3.07,0.00,2.77
VIP Industries,Chemicals,57.80,2.75,0.00,2.75
TVS Motor Co.,Automobile,31.09,2.92,0.00,2.71
Bharti Airtel,Communication,0.00,2.65,0.00,2.65
Max Financial Services,Financial,78.05,2.63,0.00,2.54
Nestle India,FMCG,85.62,4.29,0.00,2.39
Dr. Lal Pathlabs,Healthcare,58.24,2.31,0.00,2.31
Emami,FMCG,48.36,2.48,0.00,2.30
Indusind Bank,Financial,22.11,4.34,0.00,2.22
487. Mirae Asset Healthcare Fund - Direct Plan
Sun Pharmaceutical Inds.,Healthcare,32.00,13.65,9.78,12.31
Divi's Laboratories,Healthcare,34.37,10.44,7.19,10.43
Dr. Reddy's Lab,Healthcare,21.56,8.44,5.69,8.44
Cipla,Healthcare,23.55,9.46,7.11,7.11
Torrent Pharmaceuticals,Healthcare,58.21,7.24,3.58,6.95
Aurobindo Pharma,Healthcare,10.95,7.25,3.57,5.78
Ipca Laboratories,Healthcare,23.02,5.69,2.39,5.69
Lupin,Healthcare,47.02,5.47,3.52,4.72
Dr. Lal Pathlabs,Healthcare,58.24,4.96,2.53,4.48
Vinati Organics,Chemicals,36.66,4.64,1.40,4.28
Ajanta Pharma,Healthcare,22.37,3.83,1.88,3.83
Biocon,Healthcare,31.02,4.13,3.43,3.73
Alkem Laboratories,Healthcare,28.99,4.55,2.54,3.38
Syngene International,Healthcare,39.69,3.14,0.00,2.90
Neogen Chemicals,Chemicals,43.60,2.55,0.00,2.46
Sanofi India,Healthcare,36.30,2.45,1.39,2.31
Laurus Labs,Healthcare,40.58,2.26,0.74,2.26
Navin Fluorine International,Chemicals,25.96,2.26,1.57,1.88
Max Financial Services,Financial,78.05,1.82,0.82,1.54
Jubilant Life Sciences,Healthcare,16.27,2.79,0.93,1.09
Abbott India,Healthcare,47.65,2.13,0.90,1.06
Tata Chemicals,Chemicals,13.08,1.44,0.00,1.04
Cadila Healthcare,Healthcare,14.95,2.50,0.87,0.92
Natco Pharma,Healthcare,17.24,1.84,0.00,0.73
HDFC Life Insurance,Financial,95.02,1.16,0.00,0.58
488. Mirae Asset Healthcare Fund - Regular Plan
Sun Pharmaceutical Inds.,Healthcare,32.00,13.65,9.78,12.31
Divi's Laboratories,Healthcare,34.37,10.44,7.19,10.43
Dr. Reddy's Lab,Healthcare,21.56,8.44,5.69,8.44
Cipla,Healthcare,23.55,9.46,7.11,7.11
Torrent Pharmaceuticals,Healthcare,58.21,7.24,3.58,6.95
Aurobindo Pharma,Healthcare,10.95,7.25,3.57,5.78
Ipca Laboratories,Healthcare,23.02,5.69,2.39,5.69
Lupin,Healthcare,47.02,5.47,3.52,4.72
Dr. Lal Pathlabs,Healthcare,58.24,4.96,2.53,4.48
Vinati Organics,Chemicals,36.66,4.64,1.40,4.28
Ajanta Pharma,Healthcare,22.37,3.83,1.88,3.83
Biocon,Healthcare,31.02,4.13,3.43,3.73
Alkem Laboratories,Healthcare,28.99,4.55,2.54,3.38
Syngene International,Healthcare,39.69,3.14,0.00,2.90
Neogen Chemicals,Chemicals,43.60,2.55,0.00,2.46
Sanofi India,Healthcare,36.30,2.45,1.39,2.31
Laurus Labs,Healthcare,40.58,2.26,0.74,2.26
Navin Fluorine International,Chemicals,25.96,2.26,1.57,1.88
Max Financial Services,Financial,78.05,1.82,0.82,1.54
Jubilant Life Sciences,Healthcare,16.27,2.79,0.93,1.09
Abbott India,Healthcare,47.65,2.13,0.90,1.06
Tata Chemicals,Chemicals,13.08,1.44,0.00,1.04
Cadila Healthcare,Healthcare,14.95,2.50,0.87,0.92
Natco Pharma,Healthcare,17.24,1.84,0.00,0.73
HDFC Life Insurance,Financial,95.02,1.16,0.00,0.58
489. Mirae Asset Hybrid Equity Fund - Direct Plan
HDFC Bank,Financial,29.06,8.40,5.87,6.80
ICICI Bank,Financial,54.91,5.36,3.25,5.09
Reliance Industries,Energy,21.20,4.90,1.88,4.90
Larsen & Toubro,Construction,21.90,3.76,2.33,3.75
State Bank of India,Financial,30.54,3.73,2.18,3.70
Axis Bank,Financial,45.64,4.26,0.09,3.33
ITC,FMCG,24.04,3.50,1.63,3.16
Tata Consultancy Services,Technology,23.99,3.57,1.07,3.11
Indusind Bank,Financial,22.11,3.35,0.37,2.49
Infosys,Technology,17.88,4.46,1.86,2.38
HDFC,Financial,34.48,3.62,0.24,2.25
Tata Steel,Metals,4.78,2.87,1.40,1.98
Maruti Suzuki India,Automobile,32.03,2.77,1.38,1.44
NTPC,Energy,10.16,1.54,0.00,1.38
Mirae Asset Nifty 50 ETF Reg-G,-,-,-,-,1.37
Sun Pharmaceutical Inds.,Healthcare,32.00,1.75,0.63,1.36
HPCL,Energy,9.29,3.72,0.49,1.18
Grasim Industries,Construction,25.97,3.58,0.60,1.17
Page Industries,Textiles,65.74,1.13,0.00,1.13
Voltas,Cons Durable,47.61,1.15,0.18,1.07
Max Financial Services,Financial,78.05,1.29,0.00,1.06
Bharti Airtel,Communication,0.00,1.49,0.45,1.05
Divi's Laboratories,Healthcare,34.37,1.28,0.00,1.04
Power Finance Corp.,Financial,4.00,1.16,0.00,1.03
Wipro,Technology,14.61,1.52,0.00,1.00
490. Mirae Asset Hybrid Equity Fund - Regular Plan
HDFC Bank,Financial,29.06,8.40,5.87,6.80
ICICI Bank,Financial,54.91,5.36,3.25,5.09
Reliance Industries,Energy,21.20,4.90,1.88,4.90
Larsen & Toubro,Construction,21.90,3.76,2.33,3.75
State Bank of India,Financial,30.54,3.73,2.18,3.70
Axis Bank,Financial,45.64,4.26,0.09,3.33
ITC,FMCG,24.04,3.50,1.63,3.16
Tata Consultancy Services,Technology,23.99,3.57,1.07,3.11
Indusind Bank,Financial,22.11,3.35,0.37,2.49
Infosys,Technology,17.88,4.46,1.86,2.38
HDFC,Financial,34.48,3.62,0.24,2.25
Tata Steel,Metals,4.78,2.87,1.40,1.98
Maruti Suzuki India,Automobile,32.03,2.77,1.38,1.44
NTPC,Energy,10.16,1.54,0.00,1.38
Mirae Asset Nifty 50 ETF Reg-G,-,-,-,-,1.37
Sun Pharmaceutical Inds.,Healthcare,32.00,1.75,0.63,1.36
HPCL,Energy,9.29,3.72,0.49,1.18
Grasim Industries,Construction,25.97,3.58,0.60,1.17
Page Industries,Textiles,65.74,1.13,0.00,1.13
Voltas,Cons Durable,47.61,1.15,0.18,1.07
Max Financial Services,Financial,78.05,1.29,0.00,1.06
Bharti Airtel,Communication,0.00,1.49,0.45,1.05
Divi's Laboratories,Healthcare,34.37,1.28,0.00,1.04
Power Finance Corp.,Financial,4.00,1.16,0.00,1.03
Wipro,Technology,14.61,1.52,0.00,1.00
491. Mirae Asset Large Cap Fund - Direct Plan
HDFC Bank,Financial,29.06,9.36,6.80,9.36
ICICI Bank,Financial,54.91,6.69,4.04,6.60
Reliance Industries,Energy,21.20,6.67,2.23,6.08
ITC,FMCG,24.04,4.44,2.32,4.44
Axis Bank,Financial,45.64,5.36,0.66,4.44
State Bank of India,Financial,30.54,5.38,2.93,4.30
Larsen & Toubro,Construction,21.90,4.38,3.14,4.13
Infosys,Technology,17.88,5.44,2.52,3.72
Tata Consultancy Services,Technology,23.99,4.02,1.17,3.42
Kotak Mahindra Bank,Financial,37.66,4.07,2.11,2.63
Maruti Suzuki India,Automobile,32.03,4.00,2.23,2.59
Indusind Bank,Financial,22.11,4.18,1.73,2.58
HDFC,Financial,34.48,4.33,2.23,2.58
NTPC,Energy,10.16,2.33,0.00,1.95
Divi's Laboratories,Healthcare,34.37,2.02,0.00,1.93
HPCL,Energy,9.29,4.02,0.80,1.93
Dabur India,FMCG,56.16,2.20,0.64,1.73
HDFC Life Insurance,Financial,95.02,1.62,0.00,1.48
Bharti Airtel,Communication,0.00,1.77,0.47,1.41
Havells India,Engineering,55.54,2.05,0.00,1.34
Tata Steel,Metals,4.78,3.50,1.28,1.28
Voltas,Cons Durable,47.61,1.66,0.76,1.26
Max Financial Services,Financial,78.05,1.15,0.00,1.15
Hindalco Inds.,Metals,50.91,2.08,0.00,1.15
Torrent Pharmaceuticals,Healthcare,58.21,1.40,0.23,1.15
492. Mirae Asset Large Cap Fund - Regular Plan
HDFC Bank,Financial,29.06,9.36,6.80,9.36
ICICI Bank,Financial,54.91,6.69,4.04,6.60
Reliance Industries,Energy,21.20,6.67,2.23,6.08
ITC,FMCG,24.04,4.44,2.32,4.44
Axis Bank,Financial,45.64,5.36,0.66,4.44
State Bank of India,Financial,30.54,5.38,2.93,4.30
Larsen & Toubro,Construction,21.90,4.38,3.14,4.13
Infosys,Technology,17.88,5.44,2.52,3.72
Tata Consultancy Services,Technology,23.99,4.02,1.17,3.42
Kotak Mahindra Bank,Financial,37.66,4.07,2.11,2.63
Maruti Suzuki India,Automobile,32.03,4.00,2.23,2.59
Indusind Bank,Financial,22.11,4.18,1.73,2.58
HDFC,Financial,34.48,4.33,2.23,2.58
NTPC,Energy,10.16,2.33,0.00,1.95
Divi's Laboratories,Healthcare,34.37,2.02,0.00,1.93
HPCL,Energy,9.29,4.02,0.80,1.93
Dabur India,FMCG,56.16,2.20,0.64,1.73
HDFC Life Insurance,Financial,95.02,1.62,0.00,1.48
Bharti Airtel,Communication,0.00,1.77,0.47,1.41
Havells India,Engineering,55.54,2.05,0.00,1.34
Tata Steel,Metals,4.78,3.50,1.28,1.28
Voltas,Cons Durable,47.61,1.66,0.76,1.26
Max Financial Services,Financial,78.05,1.15,0.00,1.15
Hindalco Inds.,Metals,50.91,2.08,0.00,1.15
Torrent Pharmaceuticals,Healthcare,58.21,1.40,0.23,1.15
493. Mirae Asset Midcap Fund - Direct Plan
Federal Bank,Financial,11.02,3.90,3.41,3.74
ICICI Bank,Financial,54.91,3.66,2.55,3.66
Voltas,Cons Durable,47.61,3.77,2.49,3.18
Max Financial Services,Financial,78.05,3.12,2.49,3.12
State Bank of India,Financial,30.54,2.97,2.13,2.97
MindTree,Technology,19.19,2.94,1.85,2.94
Page Industries,Textiles,65.74,3.07,1.92,2.80
Shriram Transport Finance,Financial,9.39,2.83,0.00,2.72
Balkrishna Industries,Automobile,22.05,2.65,1.46,2.65
Emami,FMCG,48.36,2.71,2.19,2.57
Muthoot Finance,Financial,13.75,2.81,0.51,2.49
Crompton Greaves Consumer Electricals,Cons Durable,39.54,2.48,1.31,2.43
HDFC Bank,Financial,29.06,2.42,2.16,2.42
Axis Bank,Financial,45.64,2.40,1.81,2.40
Thermax,Engineering,39.76,2.40,0.00,2.40
Aditya Birla Fashion and Retail,Services,47.70,2.32,1.28,2.32
Gujarat State Petronet,Energy,13.64,2.31,2.27,2.31
SRF,Diversified,23.68,2.25,1.71,2.25
Tata Chemicals,Chemicals,13.08,2.40,1.78,2.24
TVS Motor Co.,Automobile,31.09,2.51,2.22,2.22
Tata Global Beverages,FMCG,42.67,2.43,1.46,2.17
Kansai Nerolac Paints,Chemicals,60.76,2.27,2.15,2.17
Bharti Airtel,Communication,0.00,2.04,0.00,2.04
Bharat Forge,Automobile,20.83,2.04,0.00,2.04
HPCL,Energy,9.29,2.02,1.47,2.02
494. Mirae Asset Midcap Fund - Regular Plan
Federal Bank,Financial,11.02,3.90,3.41,3.74
ICICI Bank,Financial,54.91,3.66,2.55,3.66
Voltas,Cons Durable,47.61,3.77,2.49,3.18
Max Financial Services,Financial,78.05,3.12,2.49,3.12
State Bank of India,Financial,30.54,2.97,2.13,2.97
MindTree,Technology,19.19,2.94,1.85,2.94
Page Industries,Textiles,65.74,3.07,1.92,2.80
Shriram Transport Finance,Financial,9.39,2.83,0.00,2.72
Balkrishna Industries,Automobile,22.05,2.65,1.46,2.65
Emami,FMCG,48.36,2.71,2.19,2.57
Muthoot Finance,Financial,13.75,2.81,0.51,2.49
Crompton Greaves Consumer Electricals,Cons Durable,39.54,2.48,1.31,2.43
HDFC Bank,Financial,29.06,2.42,2.16,2.42
Axis Bank,Financial,45.64,2.40,1.81,2.40
Thermax,Engineering,39.76,2.40,0.00,2.40
Aditya Birla Fashion and Retail,Services,47.70,2.32,1.28,2.32
Gujarat State Petronet,Energy,13.64,2.31,2.27,2.31
SRF,Diversified,23.68,2.25,1.71,2.25
Tata Chemicals,Chemicals,13.08,2.40,1.78,2.24
TVS Motor Co.,Automobile,31.09,2.51,2.22,2.22
Tata Global Beverages,FMCG,42.67,2.43,1.46,2.17
Kansai Nerolac Paints,Chemicals,60.76,2.27,2.15,2.17
Bharti Airtel,Communication,0.00,2.04,0.00,2.04
Bharat Forge,Automobile,20.83,2.04,0.00,2.04
HPCL,Energy,9.29,2.02,1.47,2.02
495. Mirae Asset Nifty 50 ETF - Regular Plan
HDFC Bank,Financial,29.06,11.16,10.30,11.16
Reliance Industries,Energy,21.20,10.04,8.85,9.59
HDFC,Financial,34.48,8.14,6.87,7.20
Infosys,Technology,17.88,6.98,5.77,6.34
ICICI Bank,Financial,54.91,6.03,5.22,5.77
Tata Consultancy Services,Technology,23.99,5.31,4.46,4.70
ITC,FMCG,24.04,5.64,4.70,4.70
Kotak Mahindra Bank,Financial,37.66,4.60,3.75,4.60
Larsen & Toubro,Construction,21.90,4.09,3.50,3.78
Hindustan Unilever,FMCG,69.38,3.03,2.61,3.03
Axis Bank,Financial,45.64,3.27,2.53,2.89
State Bank of India,Financial,30.54,2.81,2.18,2.18
Bajaj Finance,Financial,48.01,2.01,1.38,2.01
Maruti Suzuki India,Automobile,32.03,2.33,1.58,1.84
Asian Paints,Chemicals,65.80,1.69,1.28,1.69
Indusind Bank,Financial,22.11,1.96,1.50,1.61
Bharti Airtel,Communication,0.00,1.45,0.93,1.45
HCL Technologies,Technology,14.95,1.39,1.22,1.25
Titan Company,Cons Durable,83.85,1.15,0.89,1.12
NTPC,Energy,10.16,1.19,1.01,1.08
Bajaj Finserv,Financial,34.74,1.08,0.82,1.07
Mahindra & Mahindra,Automobile,12.56,1.73,1.06,1.06
Power Grid Corporation,Energy,7.00,1.09,0.92,1.00
Ultratech Cement,Construction,38.23,1.03,0.85,0.94
Tech Mahindra,Technology,16.17,1.20,0.91,0.93
496. Mirae Asset Tax Saver Fund - Direct Plan
HDFC Bank,Financial,29.06,10.01,4.31,10.01
ICICI Bank,Financial,54.91,6.40,4.15,6.34
Reliance Industries,Energy,21.20,5.81,0.02,5.08
State Bank of India,Financial,30.54,4.61,1.55,4.61
ITC,FMCG,24.04,4.29,0.87,4.29
Axis Bank,Financial,45.64,5.50,0.00,3.98
Larsen & Toubro,Construction,21.90,3.80,1.14,3.69
Tata Consultancy Services,Technology,23.99,4.31,0.04,3.64
Indusind Bank,Financial,22.11,5.31,1.65,3.41
Infosys,Technology,17.88,5.10,1.17,3.25
HDFC,Financial,34.48,2.74,0.00,2.74
Page Industries,Textiles,65.74,2.61,0.00,2.61
Maruti Suzuki India,Automobile,32.03,4.31,2.08,2.47
Max Financial Services,Financial,78.05,2.39,0.00,2.39
Voltas,Cons Durable,47.61,2.55,0.99,2.25
Tata Steel,Metals,4.78,3.43,1.82,2.19
Gujarat State Petronet,Energy,13.64,1.97,0.00,1.97
Divi's Laboratories,Healthcare,34.37,2.30,0.00,1.85
HPCL,Energy,9.29,3.49,0.90,1.82
Tata Global Beverages,FMCG,42.67,4.27,0.00,1.78
NTPC,Energy,10.16,1.91,0.00,1.73
Balkrishna Industries,Automobile,22.05,1.72,0.00,1.72
Sun Pharmaceutical Inds.,Healthcare,32.00,2.69,0.63,1.68
Dabur India,FMCG,56.16,2.35,0.00,1.50
Dr. Lal Pathlabs,Healthcare,58.24,1.62,0.00,1.47
497. Mirae Asset Tax Saver Fund - Regular Plan
HDFC Bank,Financial,29.06,10.01,4.31,10.01
ICICI Bank,Financial,54.91,6.40,4.15,6.34
Reliance Industries,Energy,21.20,5.81,0.02,5.08
State Bank of India,Financial,30.54,4.61,1.55,4.61
ITC,FMCG,24.04,4.29,0.87,4.29
Axis Bank,Financial,45.64,5.50,0.00,3.98
Larsen & Toubro,Construction,21.90,3.80,1.14,3.69
Tata Consultancy Services,Technology,23.99,4.31,0.04,3.64
Indusind Bank,Financial,22.11,5.31,1.65,3.41
Infosys,Technology,17.88,5.10,1.17,3.25
HDFC,Financial,34.48,2.74,0.00,2.74
Page Industries,Textiles,65.74,2.61,0.00,2.61
Maruti Suzuki India,Automobile,32.03,4.31,2.08,2.47
Max Financial Services,Financial,78.05,2.39,0.00,2.39
Voltas,Cons Durable,47.61,2.55,0.99,2.25
Tata Steel,Metals,4.78,3.43,1.82,2.19
Gujarat State Petronet,Energy,13.64,1.97,0.00,1.97
Divi's Laboratories,Healthcare,34.37,2.30,0.00,1.85
HPCL,Energy,9.29,3.49,0.90,1.82
Tata Global Beverages,FMCG,42.67,4.27,0.00,1.78
NTPC,Energy,10.16,1.91,0.00,1.73
Balkrishna Industries,Automobile,22.05,1.72,0.00,1.72
Sun Pharmaceutical Inds.,Healthcare,32.00,2.69,0.63,1.68
Dabur India,FMCG,56.16,2.35,0.00,1.50
Dr. Lal Pathlabs,Healthcare,58.24,1.62,0.00,1.47
498. Motilal Oswal Dynamic Fund - Direct Plan
Bajaj Finance,Financial,48.01,10.32,1.21,10.32
HDFC Bank,Financial,29.06,9.67,3.14,9.67
United Spirits,FMCG,58.01,8.89,1.40,8.72
HDFC,Financial,34.48,10.19,1.19,8.35
Kotak Mahindra Bank,Financial,37.66,5.53,0.00,5.53
ICICI Bank,Financial,54.91,5.23,0.00,5.23
Asian Paints,Chemicals,65.80,4.03,0.00,4.03
HDFC Life Insurance,Financial,95.02,3.83,0.00,3.83
Maruti Suzuki India,Automobile,32.03,8.33,1.52,3.62
Larsen & Toubro,Construction,21.90,3.24,0.00,3.21
Hindustan Unilever,FMCG,69.38,3.06,0.00,3.06
Tata Consultancy Services,Technology,23.99,2.91,0.00,2.91
Page Industries,Textiles,65.74,2.60,0.00,2.60
Britannia Inds.,FMCG,68.60,3.27,0.00,2.21
Axis Bank,Financial,45.64,2.11,0.00,2.11
HDFC Asset Management Company,Financial,62.90,2.09,0.00,2.09
499. Motilal Oswal Dynamic Fund - Regular Plan
Bajaj Finance,Financial,48.01,10.32,1.21,10.32
HDFC Bank,Financial,29.06,9.67,3.14,9.67
United Spirits,FMCG,58.01,8.89,1.40,8.72
HDFC,Financial,34.48,10.19,1.19,8.35
Kotak Mahindra Bank,Financial,37.66,5.53,0.00,5.53
ICICI Bank,Financial,54.91,5.23,0.00,5.23
Asian Paints,Chemicals,65.80,4.03,0.00,4.03
HDFC Life Insurance,Financial,95.02,3.83,0.00,3.83
Maruti Suzuki India,Automobile,32.03,8.33,1.52,3.62
Larsen & Toubro,Construction,21.90,3.24,0.00,3.21
Hindustan Unilever,FMCG,69.38,3.06,0.00,3.06
Tata Consultancy Services,Technology,23.99,2.91,0.00,2.91
Page Industries,Textiles,65.74,2.60,0.00,2.60
Britannia Inds.,FMCG,68.60,3.27,0.00,2.21
Axis Bank,Financial,45.64,2.11,0.00,2.11
HDFC Asset Management Company,Financial,62.90,2.09,0.00,2.09
500. Motilal Oswal Equity Hybrid Fund - Direct Plan
HDFC Life Insurance,Financial,95.02,9.56,3.42,8.70
Tata Consultancy Services,Technology,23.99,7.48,2.89,7.48
ICICI Bank,Financial,54.91,7.10,0.00,7.10
HDFC Bank,Financial,29.06,7.00,4.37,6.70
Kotak Mahindra Bank,Financial,37.66,5.69,3.18,5.69
Abbott India,Healthcare,47.65,5.22,2.84,5.22
Larsen & Toubro,Construction,21.90,4.77,2.25,4.77
Avenue Supermarts,Services,104.46,5.16,0.00,4.21
Container Corp.,Services,31.21,3.24,1.63,3.24
ABB,Engineering,83.05,3.26,1.05,3.00
Maruti Suzuki India,Automobile,32.03,4.07,2.61,2.91
Bajaj Finance,Financial,48.01,2.74,1.86,2.74
Dr. Reddy's Lab,Healthcare,21.56,2.51,0.00,2.51
Infosys,Technology,17.88,2.99,2.26,2.26
Britannia Inds.,FMCG,68.60,2.18,1.39,2.18
ICICI Lombard General Insurance,Financial,55.35,4.08,2.10,2.10
Page Industries,Textiles,65.74,1.73,0.00,1.73
Wabco India,Automobile,44.60,1.97,1.56,1.59
Eicher Motors,Automobile,26.93,3.05,1.43,1.54
Shree Cement,Construction,53.02,1.52,0.00,1.48
Havells India,Engineering,55.54,2.23,1.27,1.27
Mahindra Logistics,Services,32.19,1.81,0.08,1.12
Titan Company,Cons Durable,83.85,1.14,0.00,1.06
501. Motilal Oswal Equity Hybrid Fund - Regular Plan
HDFC Life Insurance,Financial,95.02,9.56,3.42,8.70
Tata Consultancy Services,Technology,23.99,7.48,2.89,7.48
ICICI Bank,Financial,54.91,7.10,0.00,7.10
HDFC Bank,Financial,29.06,7.00,4.37,6.70
Kotak Mahindra Bank,Financial,37.66,5.69,3.18,5.69
Abbott India,Healthcare,47.65,5.22,2.84,5.22
Larsen & Toubro,Construction,21.90,4.77,2.25,4.77
Avenue Supermarts,Services,104.46,5.16,0.00,4.21
Container Corp.,Services,31.21,3.24,1.63,3.24
ABB,Engineering,83.05,3.26,1.05,3.00
Maruti Suzuki India,Automobile,32.03,4.07,2.61,2.91
Bajaj Finance,Financial,48.01,2.74,1.86,2.74
Dr. Reddy's Lab,Healthcare,21.56,2.51,0.00,2.51
Infosys,Technology,17.88,2.99,2.26,2.26
Britannia Inds.,FMCG,68.60,2.18,1.39,2.18
ICICI Lombard General Insurance,Financial,55.35,4.08,2.10,2.10
Page Industries,Textiles,65.74,1.73,0.00,1.73
Wabco India,Automobile,44.60,1.97,1.56,1.59
Eicher Motors,Automobile,26.93,3.05,1.43,1.54
Shree Cement,Construction,53.02,1.52,0.00,1.48
Havells India,Engineering,55.54,2.23,1.27,1.27
Mahindra Logistics,Services,32.19,1.81,0.08,1.12
Titan Company,Cons Durable,83.85,1.14,0.00,1.06
502. Motilal Oswal Focused 25 Fund - Direct Plan
HDFC Bank,Financial,29.06,10.79,8.68,10.59
HDFC Life Insurance,Financial,95.02,10.25,0.00,10.25
ICICI Bank,Financial,54.91,8.09,0.00,7.96
Tata Consultancy Services,Technology,23.99,8.12,0.00,7.34
Kotak Mahindra Bank,Financial,37.66,9.25,4.36,6.71
Avenue Supermarts,Services,104.46,6.08,0.00,6.08
Larsen & Toubro,Construction,21.90,6.15,0.00,5.99
ABB,Engineering,83.05,6.44,0.00,4.56
Container Corp.,Services,31.21,5.90,0.00,4.25
Abbott India,Healthcare,47.65,4.07,0.00,4.07
Maruti Suzuki India,Automobile,32.03,9.73,3.72,3.96
Max Financial Services,Financial,78.05,9.34,3.35,3.63
Britannia Inds.,FMCG,68.60,8.03,2.61,3.57
ICICI Lombard General Insurance,Financial,55.35,6.27,0.00,2.97
Infosys,Technology,17.88,6.84,0.00,2.77
Dr. Reddy's Lab,Healthcare,21.56,2.82,0.00,2.77
Bajaj Finserv,Financial,34.74,5.83,0.00,2.67
Eicher Motors,Automobile,26.93,8.21,2.34,2.42
Eris Lifesciences,Healthcare,19.19,2.59,0.00,1.63
Quess Corp,Financial,26.89,3.90,0.00,1.53
Havells India,Engineering,55.54,5.17,0.00,1.51
Mahindra Logistics,Services,32.19,2.28,0.00,1.47
Shree Cement,Construction,53.02,1.11,0.00,1.00
503. Motilal Oswal Focused 25 Fund - Regular Plan
HDFC Bank,Financial,29.06,10.79,8.68,10.59
HDFC Life Insurance,Financial,95.02,10.25,0.00,10.25
ICICI Bank,Financial,54.91,8.09,0.00,7.96
Tata Consultancy Services,Technology,23.99,8.12,0.00,7.34
Kotak Mahindra Bank,Financial,37.66,9.25,4.36,6.71
Avenue Supermarts,Services,104.46,6.08,0.00,6.08
Larsen & Toubro,Construction,21.90,6.15,0.00,5.99
ABB,Engineering,83.05,6.44,0.00,4.56
Container Corp.,Services,31.21,5.90,0.00,4.25
